blocksize_bits,blocksize_kB,smallprime_faster,mediumstep_faster,vectorstep_faster,passes,elapsed_time,sample_duration,average
131072,16,112,64,192,5,0.000493,0.000400,10141.987830
131072,16,388,64,192,5,0.000480,0.000400,10416.666667
1048576,128,112,64,224,5,0.000483,0.000400,10351.966874
1048576,128,388,64,224,5,0.000494,0.000400,10121.457490
524288,64,112,64,224,5,0.000483,0.000400,10351.966874
524288,64,388,64,224,5,0.000484,0.000400,10330.578512
262144,32,112,64,224,5,0.000447,0.000400,11185.682327
262144,32,388,64,224,4,0.000405,0.000400,9876.543210
131072,16,112,64,224,4,0.000401,0.000400,9975.062344
131072,16,388,64,224,5,0.000498,0.000400,10040.160643
1048576,128,112,64,256,4,0.000421,0.000400,9501.187648
1048576,128,388,64,256,4,0.000446,0.000400,8968.609865
524288,64,112,64,256,4,0.000416,0.000400,9615.384615
524288,64,388,64,256,4,0.000402,0.000400,9950.248756
262144,32,112,64,256,5,0.000490,0.000400,10204.081633
262144,32,388,64,256,4,0.000420,0.000400,9523.809524
131072,16,112,64,256,4,0.000473,0.000400,8456.659619
131072,16,388,64,256,4,0.000405,0.000400,9876.543210
1048576,128,240,0,0,3,0.000401,0.000400,7481.296758
1048576,128,260,0,0,4,0.000532,0.000400,7518.796992
524288,64,240,0,0,3,0.000411,0.000400,7299.270073
524288,64,260,0,0,4,0.000540,0.000400,7407.407407
262144,32,240,0,0,4,0.000529,0.000400,7561.436673
262144,32,260,0,0,4,0.000534,0.000400,7490.636704
131072,16,240,0,0,3,0.000424,0.000400,7075.471698
131072,16,260,0,0,3,0.000410,0.000400,7317.073171
1048576,128,240,0,32,4,0.000420,0.000400,9523.809524
1048576,128,260,0,32,4,0.000420,0.000400,9523.809524
524288,64,240,0,32,4,0.000432,0.000400,9259.259259
524288,64,260,0,32,4,0.000426,0.000400,9389.671362
262144,32,240,0,32,4,0.000428,0.000400,9345.794393
262144,32,260,0,32,4,0.000437,0.000400,9153.318078
131072,16,240,0,32,4,0.000439,0.000400,9111.617312
131072,16,260,0,32,4,0.000456,0.000400,8771.929825
1048576,128,240,0,64,5,0.000470,0.000400,10638.297872
1048576,128,260,0,64,5,0.000457,0.000400,10940.919037
524288,64,240,0,64,5,0.000455,0.000400,10989.010989
524288,64,260,0,64,5,0.000467,0.000400,10706.638116
262144,32,240,0,64,5,0.000451,0.000400,11086.474501
262144,32,260,0,64,5,0.000456,0.000400,10964.912281
131072,16,240,0,64,5,0.000482,0.000400,10373.443983
131072,16,260,0,64,5,0.000475,0.000400,10526.315789
1048576,128,240,0,96,5,0.000426,0.000400,11737.089202
1048576,128,260,0,96,5,0.000437,0.000400,11441.647597
524288,64,240,0,96,5,0.000404,0.000400,12376.237624
524288,64,260,0,96,5,0.000402,0.000400,12437.810945
262144,32,240,0,96,5,0.000416,0.000400,12019.230769
262144,32,260,0,96,5,0.000426,0.000400,11737.089202
131072,16,240,0,96,5,0.000427,0.000400,11709.601874
131072,16,260,0,96,5,0.000431,0.000400,11600.928074
1048576,128,240,0,128,5,0.000409,0.000400,12224.938875
1048576,128,260,0,128,6,0.000473,0.000400,12684.989429
524288,64,240,0,128,6,0.000472,0.000400,12711.864407
524288,64,260,0,128,6,0.000478,0.000400,12552.301255
262144,32,240,0,128,6,0.000463,0.000400,12958.963283
262144,32,260,0,128,6,0.000482,0.000400,12448.132780
131072,16,240,0,128,5,0.000420,0.000400,11904.761905
131072,16,260,0,128,5,0.000407,0.000400,12285.012285
1048576,128,240,0,160,6,0.000456,0.000400,13157.894737
1048576,128,260,0,160,6,0.000452,0.000400,13274.336283
524288,64,240,0,160,5,0.000404,0.000400,12376.237624
524288,64,260,0,160,6,0.000455,0.000400,13186.813187
262144,32,240,0,160,6,0.000455,0.000400,13186.813187
262144,32,260,0,160,6,0.000460,0.000400,13043.478261
131072,16,240,0,160,5,0.000401,0.000400,12468.827930
131072,16,260,0,160,5,0.000416,0.000400,12019.230769
1048576,128,240,0,192,6,0.000462,0.000400,12987.012987
1048576,128,260,0,192,6,0.000458,0.000400,13100.436681
524288,64,240,0,192,6,0.000458,0.000400,13100.436681
524288,64,260,0,192,6,0.000469,0.000400,12793.176972
262144,32,240,0,192,6,0.000461,0.000400,13015.184382
262144,32,260,0,192,6,0.000461,0.000400,13015.184382
131072,16,240,0,192,5,0.000403,0.000400,12406.947891
131072,16,260,0,192,5,0.000406,0.000400,12315.270936
1048576,128,240,0,224,5,0.000402,0.000400,12437.810945
1048576,128,260,0,224,6,0.000477,0.000400,12578.616352
524288,64,240,0,224,6,0.000479,0.000400,12526.096033
524288,64,260,0,224,6,0.000463,0.000400,12958.963283
262144,32,240,0,224,5,0.000406,0.000400,12315.270936
262144,32,260,0,224,6,0.000468,0.000400,12820.512821
131072,16,240,0,224,5,0.000414,0.000400,12077.294686
131072,16,260,0,224,5,0.000425,0.000400,11764.705882
1048576,128,240,0,256,5,0.000409,0.000400,12224.938875
1048576,128,260,0,256,5,0.000422,0.000400,11848.341232
524288,64,240,0,256,5,0.000404,0.000400,12376.237624
524288,64,260,0,256,5,0.000404,0.000400,12376.237624
262144,32,240,0,256,5,0.000402,0.000400,12437.810945
262144,32,260,0,256,5,0.000407,0.000400,12285.012285
131072,16,240,0,256,5,0.000436,0.000400,11467.889908
131072,16,260,0,256,5,0.000422,0.000400,11848.341232
1048576,128,240,16,0,3,0.000402,0.000400,7462.686567
1048576,128,260,16,0,3,0.000419,0.000400,7159.904535
524288,64,240,16,0,4,0.000540,0.000400,7407.407407
524288,64,260,16,0,4,0.000527,0.000400,7590.132827
262144,32,240,16,0,4,0.000527,0.000400,7590.132827
262144,32,260,16,0,4,0.000530,0.000400,7547.169811
131072,16,240,16,0,3,0.000422,0.000400,7109.004739
131072,16,260,16,0,3,0.000416,0.000400,7211.538462
1048576,128,240,16,32,4,0.000430,0.000400,9302.325581
1048576,128,260,16,32,4,0.000430,0.000400,9302.325581
524288,64,240,16,32,4,0.000424,0.000400,9433.962264
524288,64,260,16,32,4,0.000455,0.000400,8791.208791
262144,32,240,16,32,4,0.000419,0.000400,9546.539379
262144,32,260,16,32,4,0.000424,0.000400,9433.962264
131072,16,240,16,32,4,0.000439,0.000400,9111.617312
131072,16,260,16,32,4,0.000441,0.000400,9070.294785
1048576,128,240,16,64,5,0.000467,0.000400,10706.638116
1048576,128,260,16,64,5,0.000451,0.000400,11086.474501
524288,64,240,16,64,5,0.000449,0.000400,11135.857461
524288,64,260,16,64,5,0.000450,0.000400,11111.111111
262144,32,240,16,64,4,0.000402,0.000400,9950.248756
262144,32,260,16,64,5,0.000451,0.000400,11086.474501
131072,16,240,16,64,5,0.000480,0.000400,10416.666667
131072,16,260,16,64,5,0.000473,0.000400,10570.824524
1048576,128,240,16,96,5,0.000421,0.000400,11876.484561
1048576,128,260,16,96,5,0.000407,0.000400,12285.012285
524288,64,240,16,96,5,0.000462,0.000400,10822.510823
524288,64,260,16,96,5,0.000417,0.000400,11990.407674
262144,32,240,16,96,5,0.000412,0.000400,12135.922330
262144,32,260,16,96,5,0.000415,0.000400,12048.192771
131072,16,240,16,96,5,0.000452,0.000400,11061.946903
131072,16,260,16,96,5,0.000438,0.000400,11415.525114
1048576,128,240,16,128,6,0.000489,0.000400,12269.938650
1048576,128,260,16,128,6,0.000464,0.000400,12931.034483
524288,64,240,16,128,5,0.000414,0.000400,12077.294686
524288,64,260,16,128,6,0.000465,0.000400,12903.225806
262144,32,240,16,128,6,0.000463,0.000400,12958.963283
262144,32,260,16,128,6,0.000470,0.000400,12765.957447
131072,16,240,16,128,5,0.000410,0.000400,12195.121951
131072,16,260,16,128,5,0.000424,0.000400,11792.452830
1048576,128,240,16,160,6,0.000456,0.000400,13157.894737
1048576,128,260,16,160,6,0.000452,0.000400,13274.336283
524288,64,240,16,160,6,0.000453,0.000400,13245.033113
524288,64,260,16,160,6,0.000465,0.000400,12903.225806
262144,32,240,16,160,6,0.000450,0.000400,13333.333333
262144,32,260,16,160,6,0.000454,0.000400,13215.859031
131072,16,240,16,160,6,0.000475,0.000400,12631.578947
131072,16,260,16,160,6,0.000498,0.000400,12048.192771
1048576,128,240,16,192,6,0.000472,0.000400,12711.864407
1048576,128,260,16,192,6,0.000453,0.000400,13245.033113
524288,64,240,16,192,6,0.000452,0.000400,13274.336283
524288,64,260,16,192,6,0.000453,0.000400,13245.033113
262144,32,240,16,192,6,0.000472,0.000400,12711.864407
262144,32,260,16,192,6,0.000471,0.000400,12738.853503
131072,16,240,16,192,5,0.000407,0.000400,12285.012285
131072,16,260,16,192,5,0.000409,0.000400,12224.938875
1048576,128,240,16,224,6,0.000490,0.000400,12244.897959
1048576,128,260,16,224,6,0.000463,0.000400,12958.963283
524288,64,240,16,224,6,0.000463,0.000400,12958.963283
524288,64,260,16,224,6,0.000462,0.000400,12987.012987
262144,32,240,16,224,6,0.000460,0.000400,13043.478261
262144,32,260,16,224,5,0.000448,0.000400,11160.714286
131072,16,240,16,224,5,0.000438,0.000400,11415.525114
131072,16,260,16,224,5,0.000411,0.000400,12165.450122
1048576,128,240,16,256,5,0.000403,0.000400,12406.947891
1048576,128,260,16,256,5,0.000413,0.000400,12106.537530
524288,64,240,16,256,6,0.000480,0.000400,12500.000000
524288,64,260,16,256,6,0.000478,0.000400,12552.301255
262144,32,240,16,256,6,0.000476,0.000400,12605.042017
262144,32,260,16,256,5,0.000402,0.000400,12437.810945
131072,16,240,16,256,5,0.000434,0.000400,11520.737327
131072,16,260,16,256,5,0.000424,0.000400,11792.452830
1048576,128,240,32,0,4,0.000462,0.000400,8658.008658
1048576,128,260,32,0,4,0.000459,0.000400,8714.596950
524288,64,240,32,0,4,0.000487,0.000400,8213.552361
524288,64,260,32,0,4,0.000465,0.000400,8602.150538
262144,32,240,32,0,4,0.000457,0.000400,8752.735230
262144,32,260,32,0,4,0.000460,0.000400,8695.652174
131072,16,240,32,0,4,0.000486,0.000400,8230.452675
131072,16,260,32,0,4,0.000491,0.000400,8146.639511
1048576,128,240,32,32,4,0.000455,0.000400,8791.208791
1048576,128,260,32,32,4,0.000456,0.000400,8771.929825
524288,64,240,32,32,4,0.000457,0.000400,8752.735230
524288,64,260,32,32,4,0.000471,0.000400,8492.569002
262144,32,240,32,32,4,0.000476,0.000400,8403.361345
262144,32,260,32,32,4,0.000459,0.000400,8714.596950
131072,16,240,32,32,4,0.000473,0.000400,8456.659619
131072,16,260,32,32,3,0.000402,0.000400,7462.686567
1048576,128,240,32,64,4,0.000402,0.000400,9950.248756
1048576,128,260,32,64,4,0.000451,0.000400,8869.179601
524288,64,240,32,64,5,0.000493,0.000400,10141.987830
524288,64,260,32,64,5,0.000492,0.000400,10162.601626
262144,32,240,32,64,4,0.000408,0.000400,9803.921569
262144,32,260,32,64,5,0.000495,0.000400,10101.010101
131072,16,240,32,64,4,0.000410,0.000400,9756.097561
131072,16,260,32,64,4,0.000425,0.000400,9411.764706
1048576,128,240,32,96,4,0.000461,0.000400,8676.789588
1048576,128,260,32,96,5,0.000458,0.000400,10917.030568
524288,64,240,32,96,5,0.000462,0.000400,10822.510823
524288,64,260,32,96,5,0.000460,0.000400,10869.565217
262144,32,240,32,96,5,0.000480,0.000400,10416.666667
262144,32,260,32,96,5,0.000455,0.000400,10989.010989
131072,16,240,32,96,5,0.000472,0.000400,10593.220339
131072,16,260,32,96,5,0.000475,0.000400,10526.315789
1048576,128,240,32,128,5,0.000439,0.000400,11389.521640
1048576,128,260,32,128,5,0.000444,0.000400,11261.261261
524288,64,240,32,128,5,0.000441,0.000400,11337.868481
524288,64,260,32,128,5,0.000430,0.000400,11627.906977
262144,32,240,32,128,5,0.000429,0.000400,11655.011655
262144,32,260,32,128,5,0.000448,0.000400,11160.714286
131072,16,240,32,128,5,0.000448,0.000400,11160.714286
131072,16,260,32,128,5,0.000450,0.000400,11111.111111
1048576,128,240,32,160,5,0.000425,0.000400,11764.705882
1048576,128,260,32,160,5,0.000421,0.000400,11876.484561
524288,64,240,32,160,5,0.000434,0.000400,11520.737327
524288,64,260,32,160,5,0.000419,0.000400,11933.174224
262144,32,240,32,160,5,0.000431,0.000400,11600.928074
262144,32,260,32,160,5,0.000427,0.000400,11709.601874
131072,16,240,32,160,5,0.000453,0.000400,11037.527594
131072,16,260,32,160,5,0.000466,0.000400,10729.613734
1048576,128,240,32,192,5,0.000433,0.000400,11547.344111
1048576,128,260,32,192,5,0.000430,0.000400,11627.906977
524288,64,240,32,192,5,0.000435,0.000400,11494.252874
524288,64,260,32,192,5,0.000439,0.000400,11389.521640
262144,32,240,32,192,5,0.000416,0.000400,12019.230769
262144,32,260,32,192,5,0.000421,0.000400,11876.484561
131072,16,240,32,192,5,0.000460,0.000400,10869.565217
131072,16,260,32,192,5,0.000445,0.000400,11235.955056
1048576,128,240,32,224,5,0.000442,0.000400,11312.217195
1048576,128,260,32,224,5,0.000424,0.000400,11792.452830
524288,64,240,32,224,5,0.000424,0.000400,11792.452830
524288,64,260,32,224,5,0.000468,0.000400,10683.760684
262144,32,240,32,224,5,0.000429,0.000400,11655.011655
262144,32,260,32,224,5,0.000435,0.000400,11494.252874
131072,16,240,32,224,5,0.000466,0.000400,10729.613734
131072,16,260,32,224,5,0.000455,0.000400,10989.010989
1048576,128,240,32,256,5,0.000447,0.000400,11185.682327
1048576,128,260,32,256,5,0.000454,0.000400,11013.215859
524288,64,240,32,256,5,0.000442,0.000400,11312.217195
524288,64,260,32,256,5,0.000454,0.000400,11013.215859
262144,32,240,32,256,5,0.000440,0.000400,11363.636364
262144,32,260,32,256,5,0.000448,0.000400,11160.714286
131072,16,240,32,256,5,0.000471,0.000400,10615.711253
131072,16,260,32,256,5,0.000478,0.000400,10460.251046
1048576,128,240,48,0,4,0.000446,0.000400,8968.609865
1048576,128,260,48,0,4,0.000451,0.000400,8869.179601
524288,64,240,48,0,4,0.000437,0.000400,9153.318078
524288,64,260,48,0,4,0.000438,0.000400,9132.420091
262144,32,240,48,0,4,0.000453,0.000400,8830.022075
262144,32,260,48,0,4,0.000444,0.000400,9009.009009
131072,16,240,48,0,4,0.000458,0.000400,8733.624454
131072,16,260,48,0,4,0.000460,0.000400,8695.652174
1048576,128,240,48,32,4,0.000456,0.000400,8771.929825
1048576,128,260,48,32,4,0.000447,0.000400,8948.545861
524288,64,240,48,32,4,0.000483,0.000400,8281.573499
524288,64,260,48,32,4,0.000438,0.000400,9132.420091
262144,32,240,48,32,4,0.000437,0.000400,9153.318078
262144,32,260,48,32,4,0.000456,0.000400,8771.929825
131072,16,240,48,32,4,0.000457,0.000400,8752.735230
131072,16,260,48,32,4,0.000459,0.000400,8714.596950
1048576,128,240,48,64,4,0.000422,0.000400,9478.672986
1048576,128,260,48,64,4,0.000436,0.000400,9174.311927
524288,64,240,48,64,4,0.000422,0.000400,9478.672986
524288,64,260,48,64,4,0.000427,0.000400,9367.681499
262144,32,240,48,64,4,0.000426,0.000400,9389.671362
262144,32,260,48,64,4,0.000439,0.000400,9111.617312
131072,16,240,48,64,4,0.000454,0.000400,8810.572687
131072,16,260,48,64,4,0.000450,0.000400,8888.888889
1048576,128,240,48,96,5,0.000492,0.000400,10162.601626
1048576,128,260,48,96,5,0.000486,0.000400,10288.065844
524288,64,240,48,96,4,0.000419,0.000400,9546.539379
524288,64,260,48,96,5,0.000486,0.000400,10288.065844
262144,32,240,48,96,5,0.000483,0.000400,10351.966874
262144,32,260,48,96,5,0.000489,0.000400,10224.948875
131072,16,240,48,96,4,0.000416,0.000400,9615.384615
131072,16,260,48,96,4,0.000404,0.000400,9900.990099
1048576,128,240,48,128,5,0.000464,0.000400,10775.862069
1048576,128,260,48,128,4,0.000407,0.000400,9828.009828
524288,64,240,48,128,5,0.000477,0.000400,10482.180294
524288,64,260,48,128,5,0.000466,0.000400,10729.613734
262144,32,240,48,128,5,0.000464,0.000400,10775.862069
262144,32,260,48,128,5,0.000482,0.000400,10373.443983
131072,16,240,48,128,5,0.000481,0.000400,10395.010395
131072,16,260,48,128,5,0.000482,0.000400,10373.443983
1048576,128,240,48,160,5,0.000457,0.000400,10940.919037
1048576,128,260,48,160,5,0.000481,0.000400,10395.010395
524288,64,240,48,160,5,0.000459,0.000400,10893.246187
524288,64,260,48,160,5,0.000461,0.000400,10845.986985
262144,32,240,48,160,5,0.000459,0.000400,10893.246187
262144,32,260,48,160,5,0.000484,0.000400,10330.578512
131072,16,240,48,160,5,0.000478,0.000400,10460.251046
131072,16,260,48,160,5,0.000480,0.000400,10416.666667
1048576,128,240,48,192,5,0.000464,0.000400,10775.862069
1048576,128,260,48,192,5,0.000460,0.000400,10869.565217
524288,64,240,48,192,5,0.000472,0.000400,10593.220339
524288,64,260,48,192,5,0.000457,0.000400,10940.919037
262144,32,240,48,192,5,0.000455,0.000400,10989.010989
262144,32,260,48,192,5,0.000460,0.000400,10869.565217
131072,16,240,48,192,5,0.000490,0.000400,10204.081633
131072,16,260,48,192,4,0.000411,0.000400,9732.360097
1048576,128,240,48,224,5,0.000465,0.000400,10752.688172
1048576,128,260,48,224,5,0.000461,0.000400,10845.986985
524288,64,240,48,224,5,0.000472,0.000400,10593.220339
524288,64,260,48,224,5,0.000454,0.000400,11013.215859
262144,32,240,48,224,5,0.000454,0.000400,11013.215859
262144,32,260,48,224,5,0.000459,0.000400,10893.246187
131072,16,240,48,224,5,0.000485,0.000400,10309.278351
131072,16,260,48,224,4,0.000408,0.000400,9803.921569
1048576,128,240,48,256,5,0.000477,0.000400,10482.180294
1048576,128,260,48,256,5,0.000472,0.000400,10593.220339
524288,64,240,48,256,5,0.000482,0.000400,10373.443983
524288,64,260,48,256,5,0.000488,0.000400,10245.901639
262144,32,240,48,256,5,0.000489,0.000400,10224.948875
262144,32,260,48,256,5,0.000477,0.000400,10482.180294
131072,16,240,48,256,5,0.000497,0.000400,10060.362173
131072,16,260,48,256,4,0.000411,0.000400,9732.360097
1048576,128,240,64,0,4,0.000443,0.000400,9029.345372
1048576,128,260,64,0,4,0.000439,0.000400,9111.617312
524288,64,240,64,0,4,0.000439,0.000400,9111.617312
524288,64,260,64,0,4,0.000439,0.000400,9111.617312
262144,32,240,64,0,4,0.000481,0.000400,8316.008316
262144,32,260,64,0,4,0.000441,0.000400,9070.294785
131072,16,240,64,0,4,0.000454,0.000400,8810.572687
131072,16,260,64,0,4,0.000455,0.000400,8791.208791
1048576,128,240,64,32,4,0.000459,0.000400,8714.596950
1048576,128,260,64,32,4,0.000445,0.000400,8988.764045
524288,64,240,64,32,4,0.000446,0.000400,8968.609865
524288,64,260,64,32,4,0.000445,0.000400,8988.764045
262144,32,240,64,32,4,0.000445,0.000400,8988.764045
262144,32,260,64,32,4,0.000464,0.000400,8620.689655
131072,16,240,64,32,4,0.000463,0.000400,8639.308855
131072,16,260,64,32,4,0.000464,0.000400,8620.689655
1048576,128,240,64,64,4,0.000455,0.000400,8791.208791
1048576,128,260,64,64,4,0.000491,0.000400,8146.639511
524288,64,240,64,64,4,0.000449,0.000400,8908.685969
524288,64,260,64,64,4,0.000446,0.000400,8968.609865
262144,32,240,64,64,4,0.000454,0.000400,8810.572687
262144,32,260,64,64,4,0.000455,0.000400,8791.208791
131072,16,240,64,64,4,0.000455,0.000400,8791.208791
131072,16,260,64,64,4,0.000457,0.000400,8752.735230
1048576,128,240,64,96,4,0.000404,0.000400,9900.990099
1048576,128,260,64,96,4,0.000404,0.000400,9900.990099
524288,64,240,64,96,4,0.000418,0.000400,9569.377990
524288,64,260,64,96,4,0.000401,0.000400,9975.062344
262144,32,240,64,96,5,0.000500,0.000400,10000.000000
262144,32,260,64,96,4,0.000405,0.000400,9876.543210
131072,16,240,64,96,4,0.000419,0.000400,9546.539379
131072,16,260,64,96,4,0.000438,0.000400,9132.420091
1048576,128,240,64,128,5,0.000495,0.000400,10101.010101
1048576,128,260,64,128,4,0.000408,0.000400,9803.921569
524288,64,240,64,128,5,0.000485,0.000400,10309.278351
524288,64,260,64,128,4,0.000406,0.000400,9852.216749
262144,32,240,64,128,5,0.000494,0.000400,10121.457490
262144,32,260,64,128,5,0.000492,0.000400,10162.601626
131072,16,240,64,128,4,0.000406,0.000400,9852.216749
131072,16,260,64,128,4,0.000418,0.000400,9569.377990
1048576,128,240,64,160,5,0.000492,0.000400,10162.601626
1048576,128,260,64,160,5,0.000473,0.000400,10570.824524
524288,64,240,64,160,5,0.000473,0.000400,10570.824524
524288,64,260,64,160,5,0.000475,0.000400,10526.315789
262144,32,240,64,160,4,0.000406,0.000400,9852.216749
262144,32,260,64,160,5,0.000479,0.000400,10438.413361
131072,16,240,64,160,5,0.000498,0.000400,10040.160643
131072,16,260,64,160,5,0.000500,0.000400,10000.000000
1048576,128,240,64,192,5,0.000494,0.000400,10121.457490
1048576,128,260,64,192,5,0.000478,0.000400,10460.251046
524288,64,240,64,192,5,0.000478,0.000400,10460.251046
524288,64,260,64,192,4,0.000445,0.000400,8988.764045
262144,32,240,64,192,5,0.000488,0.000400,10245.901639
262144,32,260,64,192,5,0.000485,0.000400,10309.278351
131072,16,240,64,192,4,0.000401,0.000400,9975.062344
131072,16,260,64,192,4,0.000429,0.000400,9324.009324
1048576,128,240,64,224,5,0.000493,0.000400,10141.987830
1048576,128,260,64,224,5,0.000495,0.000400,10101.010101
524288,64,240,64,224,5,0.000492,0.000400,10162.601626
524288,64,260,64,224,4,0.000402,0.000400,9950.248756
262144,32,240,64,224,5,0.000491,0.000400,10183.299389
262144,32,260,64,224,5,0.000486,0.000400,10288.065844
131072,16,240,64,224,4,0.000403,0.000400,9925.558313
131072,16,260,64,224,4,0.000419,0.000400,9546.539379
1048576,128,240,64,256,4,0.000424,0.000400,9433.962264
1048576,128,260,64,256,5,0.000496,0.000400,10080.645161
524288,64,240,64,256,5,0.000494,0.000400,10121.457490
524288,64,260,64,256,5,0.000494,0.000400,10121.457490
262144,32,240,64,256,4,0.000407,0.000400,9828.009828
262144,32,260,64,256,4,0.000430,0.000400,9302.325581
131072,16,240,64,256,4,0.000411,0.000400,9732.360097
131072,16,260,64,256,4,0.000414,0.000400,9661.835749
1048576,128,496,0,0,4,0.000548,0.000400,7299.270073
1048576,128,4,0,0,3,0.000410,0.000400,7317.073171
524288,64,496,0,0,4,0.000532,0.000400,7518.796992
524288,64,4,0,0,4,0.000533,0.000400,7504.690432
262144,32,496,0,0,3,0.000412,0.000400,7281.553398
262144,32,4,0,0,4,0.000488,0.000400,8196.721311
131072,16,496,0,0,3,0.000402,0.000400,7462.686567
131072,16,4,0,0,3,0.000416,0.000400,7211.538462
1048576,128,496,0,32,4,0.000426,0.000400,9389.671362
1048576,128,4,0,32,4,0.000436,0.000400,9174.311927
524288,64,496,0,32,4,0.000438,0.000400,9132.420091
524288,64,4,0,32,4,0.000419,0.000400,9546.539379
262144,32,496,0,32,4,0.000463,0.000400,8639.308855
262144,32,4,0,32,5,0.000480,0.000400,10416.666667
131072,16,496,0,32,4,0.000428,0.000400,9345.794393
131072,16,4,0,32,4,0.000447,0.000400,8948.545861
1048576,128,496,0,64,5,0.000478,0.000400,10460.251046
1048576,128,4,0,64,5,0.000458,0.000400,10917.030568
524288,64,496,0,64,5,0.000458,0.000400,10917.030568
524288,64,4,0,64,5,0.000465,0.000400,10752.688172
262144,32,496,0,64,5,0.000467,0.000400,10706.638116
262144,32,4,0,64,6,0.000479,0.000400,12526.096033
131072,16,496,0,64,5,0.000460,0.000400,10869.565217
131072,16,4,0,64,5,0.000489,0.000400,10224.948875
1048576,128,496,0,96,5,0.000417,0.000400,11990.407674
1048576,128,4,0,96,5,0.000420,0.000400,11904.761905
524288,64,496,0,96,5,0.000406,0.000400,12315.270936
524288,64,4,0,96,5,0.000402,0.000400,12437.810945
262144,32,496,0,96,4,0.000462,0.000400,8658.008658
262144,32,4,0,96,5,0.000414,0.000400,12077.294686
131072,16,496,0,96,5,0.000434,0.000400,11520.737327
131072,16,4,0,96,4,0.000409,0.000400,9779.951100
1048576,128,496,0,128,6,0.000489,0.000400,12269.938650
1048576,128,4,0,128,6,0.000464,0.000400,12931.034483
524288,64,496,0,128,5,0.000401,0.000400,12468.827930
524288,64,4,0,128,6,0.000475,0.000400,12631.578947
262144,32,496,0,128,6,0.000470,0.000400,12765.957447
262144,32,4,0,128,6,0.000455,0.000400,13186.813187
131072,16,496,0,128,5,0.000410,0.000400,12195.121951
131072,16,4,0,128,4,0.000419,0.000400,9546.539379
1048576,128,496,0,160,6,0.000472,0.000400,12711.864407
1048576,128,4,0,160,6,0.000453,0.000400,13245.033113
524288,64,496,0,160,6,0.000454,0.000400,13215.859031
524288,64,4,0,160,5,0.000402,0.000400,12437.810945
262144,32,496,0,160,6,0.000456,0.000400,13157.894737
262144,32,4,0,160,5,0.000408,0.000400,12254.901961
131072,16,496,0,160,5,0.000410,0.000400,12195.121951
131072,16,4,0,160,4,0.000458,0.000400,8733.624454
1048576,128,496,0,192,4,0.000416,0.000400,9615.384615
1048576,128,4,0,192,4,0.000420,0.000400,9523.809524
524288,64,496,0,192,6,0.000463,0.000400,12958.963283
524288,64,4,0,192,6,0.000466,0.000400,12875.536481
262144,32,496,0,192,5,0.000410,0.000400,12195.121951
262144,32,4,0,192,5,0.000432,0.000400,11574.074074
131072,16,496,0,192,6,0.000477,0.000400,12578.616352
131072,16,4,0,192,3,0.000410,0.000400,7317.073171
1048576,128,496,0,224,5,0.000410,0.000400,12195.121951
1048576,128,4,0,224,5,0.000406,0.000400,12315.270936
524288,64,496,0,224,6,0.000464,0.000400,12931.034483
524288,64,4,0,224,6,0.000462,0.000400,12987.012987
262144,32,496,0,224,6,0.000466,0.000400,12875.536481
262144,32,4,0,224,5,0.000473,0.000400,10570.824524
131072,16,496,0,224,5,0.000402,0.000400,12437.810945
131072,16,4,0,224,3,0.000425,0.000400,7058.823529
1048576,128,496,0,256,5,0.000453,0.000400,11037.527594
1048576,128,4,0,256,5,0.000405,0.000400,12345.679012
524288,64,496,0,256,5,0.000413,0.000400,12106.537530
524288,64,4,0,256,5,0.000405,0.000400,12345.679012
262144,32,496,0,256,6,0.000476,0.000400,12605.042017
262144,32,4,0,256,4,0.000408,0.000400,9803.921569
131072,16,496,0,256,5,0.000420,0.000400,11904.761905
131072,16,4,0,256,3,0.000495,0.000400,6060.606061
1048576,128,496,16,0,3,0.000402,0.000400,7462.686567
1048576,128,4,16,0,4,0.000532,0.000400,7518.796992
524288,64,496,16,0,3,0.000405,0.000400,7407.407407
524288,64,4,16,0,3,0.000418,0.000400,7177.033493
262144,32,496,16,0,4,0.000534,0.000400,7490.636704
262144,32,4,16,0,4,0.000484,0.000400,8264.462810
131072,16,496,16,0,3,0.000429,0.000400,6993.006993
131072,16,4,16,0,3,0.000424,0.000400,7075.471698
1048576,128,496,16,32,4,0.000427,0.000400,9367.681499
1048576,128,4,16,32,4,0.000424,0.000400,9433.962264
524288,64,496,16,32,4,0.000424,0.000400,9433.962264
524288,64,4,16,32,4,0.000473,0.000400,8456.659619
262144,32,496,16,32,4,0.000431,0.000400,9280.742459
262144,32,4,16,32,5,0.000478,0.000400,10460.251046
131072,16,496,16,32,4,0.000426,0.000400,9389.671362
131072,16,4,16,32,4,0.000462,0.000400,8658.008658
1048576,128,496,16,64,5,0.000454,0.000400,11013.215859
1048576,128,4,16,64,5,0.000461,0.000400,10845.986985
524288,64,496,16,64,5,0.000451,0.000400,11086.474501
524288,64,4,16,64,5,0.000451,0.000400,11086.474501
262144,32,496,16,64,5,0.000465,0.000400,10752.688172
262144,32,4,16,64,6,0.000478,0.000400,12552.301255
131072,16,496,16,64,5,0.000452,0.000400,11061.946903
131072,16,4,16,64,5,0.000489,0.000400,10224.948875
1048576,128,496,16,96,5,0.000431,0.000400,11600.928074
1048576,128,4,16,96,5,0.000420,0.000400,11904.761905
